Above 10yr,Automobile,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,4,3,na,Driving carelessly,Slight Injury
1-2yr,Automobile,No defect,Asphalt roads,Darkness - lights lit,Normal,Collision with roadside objects,4,3,na,No priority to pedestrian,Slight Injury
,Automobile,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,4,3,3,Getting off the vehicle improperly,Slight Injury
2-5yr,Lorry,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,4,3,2,No distancing,Slight Injury
5-10yr,Automobile,,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,3,1,na,Changing lane to the left,Slight Injury
2-5yr,Lorry,,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,3,1,na,No priority to vehicle,Slight Injury
Above 10yr,Lorry,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,3,1,3,No distancing,Slight Injury
5-10yr,Lorry,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,1,1,na,No priority to pedestrian,Slight Injury
5-10yr,Minibus,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,1,1,3,No priority to pedestrian,Serious Injury
1-2yr,Automobile,No defect,Asphalt roads,Darkness - lights lit,Raining,Vehicle with vehicle collision,1,1,na,No priority to vehicle,Slight Injury
Above 10yr,Other,No defect,Earth roads,Darkness - lights lit,Windy,Vehicle with vehicle collision,3,1,na,Driving carelessly,Slight Injury
5-10yr,Other,No defect,Asphalt roads,Darkness - lights lit,Windy,Vehicle with vehicle collision,3,1,na,Changing lane to the right,Slight Injury
2-5yr,Other,,Asphalt roads,Darkness - lights lit,Windy,Vehicle with vehicle collision,3,1,3,Changing lane to the left,Slight Injury
2-5yr,Automobile,,Asphalt roads,Darkness - no lighting,Unknown,Collision with roadside objects,2,1,na,Moving Backward,Slight Injury
5-10yr,Other,,Asphalt roads,Darkness - no lighting,Unknown,Collision with roadside objects,2,1,na,Driving carelessly,Slight Injury
1-2yr,Lorry,No defect,Asphalt roads,Daylight,Normal,Collision with roadside objects,2,1,3,Driving to the left,Slight Injury
5-10yr,Minibus,No defect,Asphalt roads,Daylight,Normal,Collision with pedestrians,2,1,3,Driving to the left,Slight Injury
5-10yr,Lorry,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,1,1,3,No priority to pedestrian,Serious Injury
5-10yr,Minibus,No defect,Gravel roads,Darkness - lights lit,Cloudy,Vehicle with vehicle collision,2,1,3,Changing lane to the left,Slight Injury
Above 10yr,Lorry,,Asphalt roads,Darkness - lights lit,Cloudy,Collision with pedestrians,2,1,na,Changing lane to the right,Slight Injury
2-5yr,Other,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,na,Driving carelessly,Slight Injury
5-10yr,Lorry,,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,na,No distancing,Slight Injury
,,,Other,Darkness - lights lit,Cloudy,Vehicle with vehicle collision,1,1,3,Getting off the vehicle improperly,Slight Injury
5-10yr,Bus,No defect,Asphalt roads,Darkness - lights lit,Cloudy,Vehicle with vehicle collision,2,1,na,Driving carelessly,Slight Injury
,Lorry,No defect,Asphalt roads,Darkness - lights lit,Cloudy,Vehicle with vehicle collision,2,1,3,Changing lane to the right,Slight Injury
,Other,,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,1,1,3,Driving carelessly,Slight Injury
1-2yr,Other,No defect,Asphalt roads,Darkness - lights lit,Normal,Collision with roadside objects,2,2,3,Moving Backward,Slight Injury
5-10yr,Automobile,No defect,Asphalt roads,Darkness - lights lit,Normal,Collision with pedestrians,2,2,1,Turnover,Slight Injury
2-5yr,Lorry,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,1,Changing lane to the right,Serious Injury
5-10yr,Automobile,,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,2,Driving carelessly,Serious Injury
2-5yr,Automobile,No defect,Asphalt roads,Daylight,Normal,Collision with roadside objects,1,1,2,No priority to vehicle,Slight Injury
Above 10yr,,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,na,Moving Backward,Serious Injury
Below 1yr,Other,,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,3,Changing lane to the left,Serious Injury
Below 1yr,Automobile,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,2,na,Overturning,Slight Injury
,Automobile,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,2,3,No distancing,Slight Injury
2-5yr,Other,No defect,Asphalt roads,Darkness - no lighting,Raining,Vehicle with vehicle collision,2,1,3,Driving carelessly,Slight Injury
,,,Asphalt roads,Darkness - no lighting,Raining,Vehicle with vehicle collision,2,1,na,No distancing,Slight Injury
No Licence,Ridden horse,,Gravel roads,Daylight,Normal,Vehicle with vehicle collision,2,2,na,Changing lane to the left,Slight Injury
Above 10yr,,,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,2,na,No priority to pedestrian,Slight Injury
Above 10yr,Other,No defect,Asphalt roads,Darkness - lights lit,Raining,Collision with roadside objects,2,6,3,No distancing,Slight Injury
Above 10yr,Lorry,No defect,Asphalt roads,Darkness - lights lit,Raining,Collision with roadside objects,2,6,na,No distancing,Slight Injury
Above 10yr,Lorry,No defect,Other,Darkness - lights lit,Raining,Collision with roadside objects,2,6,3,Changing lane to the left,Slight Injury
5-10yr,Lorry,No defect,Asphalt roads,Darkness - lights lit,Raining,Vehicle with vehicle collision,2,6,3,No distancing,Slight Injury
Below 1yr,Automobile,No defect,Other,Darkness - lights lit,Raining,Collision with pedestrians,2,6,na,Changing lane to the left,Slight Injury
2-5yr,Lorry,,Asphalt roads,Darkness - lights lit,Raining,Vehicle with vehicle collision,2,6,2,No distancing,Slight Injury
,Automobile,No defect,Asphalt roads,Darkness - lights lit,Raining,Collision with pedestrians,2,6,3,No distancing,Slight Injury
1-2yr,Automobile,,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,na,No distancing,Slight Injury
1-2yr,Automobile,No defect,Asphalt roads,Daylight,Normal,Collision with pedestrians,2,1,3,Changing lane to the left,Slight Injury
1-2yr,Automobile,No defect,Asphalt roads,Daylight,Other,Vehicle with vehicle collision,2,1,na,Changing lane to the right,Slight Injury
5-10yr,,No defect,Asphalt roads,Daylight,Other,Vehicle with vehicle collision,2,1,na,Moving Backward,Slight Injury
Above 10yr,Automobile,No defect,Asphalt roads,Darkness - lights lit,Other,Vehicle with vehicle collision,2,1,3,Changing lane to the right,Slight Injury
Above 10yr,,,Asphalt roads,Darkness - lights lit,Other,Vehicle with vehicle collision,2,1,na,No distancing,Slight Injury
5-10yr,Long lorry,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,3,Overtaking,Slight Injury
2-5yr,Minibus,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,2,Other,Slight Injury
Below 1yr,Automobile,,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,1,1,na,Other,Slight Injury
1-2yr,,,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,3,2,2,Changing lane to the right,Slight Injury
5-10yr,Other,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,3,2,3,No priority to pedestrian,Slight Injury
Below 1yr,Lorry,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,3,2,na,No priority to vehicle,Slight Injury
5-10yr,Automobile,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,3,2,3,Changing lane to the left,Slight Injury
2-5yr,Automobile,No defect,Asphalt roads,Darkness - lights lit,Fog or mist,Vehicle with vehicle collision,2,1,na,Changing lane to the left,Slight Injury
5-10yr,Lorry,No defect,Asphalt roads,Darkness - lights lit,Fog or mist,Rollover,2,1,3,Overtaking,Slight Injury
5-10yr,Lorry,No defect,Asphalt roads,Daylight,Normal,Collision with roadside objects,2,1,na,No distancing,Slight Injury
Above 10yr,Long lorry,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,3,No priority to vehicle,Slight Injury
1-2yr,Bus,No defect,Asphalt roads,Darkness - no lighting,Normal,Vehicle with vehicle collision,1,1,3,Changing lane to the right,Slight Injury
Below 1yr,Bus,No defect,Asphalt roads,Daylight,Raining,Vehicle with vehicle collision,2,1,na,Changing lane to the left,Slight Injury
Above 10yr,Automobile,No defect,Earth roads,Daylight,Raining,Collision with pedestrians,2,1,3,No distancing,Slight Injury
1-2yr,Automobile,No defect,Asphalt roads,Darkness - lights lit,Normal,Collision with pedestrians,2,1,3,Driving carelessly,Slight Injury
2-5yr,Automobile,,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,3,No priority to pedestrian,Slight Injury
5-10yr,Other,,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,3,3,3,Driving carelessly,Slight Injury
2-5yr,Minibus,,Asphalt roads,Daylight,Normal,Collision with pedestrians,3,3,3,Moving Backward,Slight Injury
Above 10yr,Automobile,No defect,Asphalt roads,Daylight,Normal,Collision with pedestrians,3,3,3,No distancing,Slight Injury
1-2yr,Automobile,No defect,Asphalt roads,Daylight,Normal,Collision with pedestrians,2,2,3,No distancing,Slight Injury
1-2yr,Automobile,,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,2,3,No distancing,Slight Injury
1-2yr,Automobile,,Asphalt roads,Darkness - lights lit,Normal,Collision with roadside objects,2,1,na,Changing lane to the left,Slight Injury
5-10yr,Automobile,,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,3,Changing lane to the left,Slight Injury
,,,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,1,1,3,Moving Backward,Slight Injury
5-10yr,,No defect,Gravel roads,Darkness - lights lit,Normal,Collision with roadside objects,1,1,na,Changing lane to the right,Slight Injury
5-10yr,Automobile,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,2,2,No priority to vehicle,Slight Injury
5-10yr,Turbo,No defect,Earth roads,Daylight,Normal,Vehicle with vehicle collision,2,2,na,Moving Backward,Slight Injury
5-10yr,Automobile,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,2,2,Driving carelessly,Slight Injury
5-10yr,Other,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,2,Driving carelessly,Slight Injury
1-2yr,Automobile,,Asphalt roads,Darkness - lights lit,Normal,Collision with pedestrians,2,1,na,Driving carelessly,Slight Injury
2-5yr,Automobile,,Earth roads,Darkness - lights lit,Normal,Rollover,1,1,na,No priority to pedestrian,Serious Injury
5-10yr,Lorry,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,2,3,No priority to vehicle,Slight Injury
Above 10yr,Lorry,,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,2,3,Driving carelessly,Slight Injury
5-10yr,Automobile,,Asphalt roads,Darkness - no lighting,Normal,Vehicle with vehicle collision,1,1,3,Moving Backward,Serious Injury
2-5yr,Automobile,,Asphalt roads,Daylight,Normal,Collision with roadside objects,2,1,3,Driving carelessly,Slight Injury
5-10yr,Automobile,,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,3,No priority to vehicle,Slight Injury
2-5yr,Automobile,,Asphalt roads,Daylight,Normal,Rollover,2,1,na,Changing lane to the right,Slight Injury
5-10yr,Lorry,,Asphalt roads,Daylight,Normal,Collision with roadside objects,2,1,3,Changing lane to the left,Slight Injury
1-2yr,Minibus,,Asphalt roads,Daylight,Other,Vehicle with vehicle collision,2,1,na,No priority to vehicle,Slight Injury
5-10yr,Other,,Asphalt roads,Daylight,Other,Vehicle with vehicle collision,2,1,na,Driving carelessly,Slight Injury
,Automobile,,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,1,1,na,Moving Backward,Serious Injury
Above 10yr,Automobile,,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,na,No distancing,Serious Injury
Below 1yr,Automobile,,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,1,1,3,Changing lane to the left,Slight Injury
2-5yr,Lorry,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,1,1,3,Changing lane to the left,Slight Injury
1-2yr,Automobile,No defect,Asphalt roads,Darkness - lights lit,Raining,Collision with pedestrians,1,1,2,No distancing,Slight Injury
5-10yr,Lorry,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,1,1,na,Changing lane to the left,Slight Injury
2-5yr,Bus,No defect,Asphalt roads,Daylight,Raining,Vehicle with vehicle collision,2,1,2,Driving carelessly,Serious Injury
2-5yr,Automobile,No defect,Asphalt roads,Daylight,Raining,Collision with roadside objects,2,1,2,Changing lane to the left,Serious Injury
2-5yr,Automobile,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,na,No distancing,Slight Injury
Above 10yr,Automobile,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,na,Changing lane to the right,Slight Injury
2-5yr,,No defect,Asphalt roads,Daylight,Other,Vehicle with vehicle collision,2,1,3,No distancing,Slight Injury
1-2yr,Lorry,No defect,Earth roads,Daylight,Other,Collision with roadside objects,2,1,3,Driving to the left,Slight Injury
2-5yr,Lorry,,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,3,No distancing,Slight Injury
5-10yr,Automobile,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,na,Overtaking,Slight Injury
1-2yr,Automobile,No defect,Other,Daylight,Normal,Vehicle with vehicle collision,2,1,3,Driving carelessly,Slight Injury
1-2yr,Minibus,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,3,No priority to pedestrian,Slight Injury
2-5yr,Minibus,No defect,Asphalt roads,Daylight,Other,Vehicle with vehicle collision,2,2,2,Moving Backward,Slight Injury
Above 10yr,Automobile,,Asphalt roads,Daylight,Other,Vehicle with vehicle collision,2,2,3,Changing lane to the right,Slight Injury
Below 1yr,Minibus,,Asphalt roads,Darkness - lights lit,Raining,Vehicle with vehicle collision,2,1,na,Changing lane to the left,Slight Injury
Above 10yr,Minibus,,Asphalt roads,Darkness - lights lit,Raining,Collision with roadside objects,2,1,3,Changing lane to the right,Slight Injury
5-10yr,Lorry,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,1,2,na,Driving carelessly,Slight Injury
Above 10yr,Automobile,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,1,2,3,No priority to vehicle,Slight Injury
1-2yr,Lorry,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,na,No priority to vehicle,Slight Injury
,,,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,3,Changing lane to the left,Slight Injury
5-10yr,Automobile,,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,1,1,3,Changing lane to the right,Slight Injury
2-5yr,Automobile,,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,1,1,na,Changing lane to the right,Slight Injury
,,,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,1,1,3,Changing lane to the left,Slight Injury
,,,Asphalt roads,Daylight,Normal,Collision with roadside objects,2,1,3,Changing lane to the left,Slight Injury
1-2yr,Automobile,,Asphalt roads,Daylight,Normal,Rollover,2,1,3,Getting off the vehicle improperly,Slight Injury
1-2yr,Automobile,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,3,Overtaking,Slight Injury
1-2yr,Automobile,,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,3,Changing lane to the left,Slight Injury
Above 10yr,Other,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,1,1,na,Driving carelessly,Slight Injury
1-2yr,Other,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,3,Driving carelessly,Slight Injury
Above 10yr,Automobile,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,na,Moving Backward,Slight Injury
Above 10yr,Lorry,,Asphalt roads,Darkness - lights lit,Raining,Vehicle with vehicle collision,1,1,na,No distancing,Serious Injury
1-2yr,Lorry,,Gravel roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,1,1,3,No priority to vehicle,Slight Injury
1-2yr,Lorry,,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,na,Overturning,Slight Injury
2-5yr,Automobile,No defect,Asphalt roads,Daylight,Normal,Collision with roadside objects,2,1,3,Changing lane to the left,Slight Injury
2-5yr,Automobile,No defect,Asphalt roads,Daylight,Raining,Vehicle with vehicle collision,2,2,3,No distancing,Slight Injury
1-2yr,Minibus,No defect,Asphalt roads,Daylight,Raining,Vehicle with vehicle collision,2,2,3,Moving Backward,Slight Injury
5-10yr,Minibus,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,2,2,No priority to vehicle,Slight Injury
5-10yr,Lorry,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,2,2,No priority to vehicle,Slight Injury
1-2yr,Lorry,No defect,Asphalt roads,Darkness - lights lit,Normal,Collision with pedestrians,1,1,na,No distancing,Slight Injury
5-10yr,Minibus,No defect,Asphalt roads,Darkness - lights lit,Normal,Collision with pedestrians,1,1,2,No distancing,Slight Injury
2-5yr,Other,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,1,1,na,Overtaking,Slight Injury
5-10yr,Lorry,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,3,Driving carelessly,Slight Injury
Above 10yr,Automobile,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,na,Changing lane to the right,Slight Injury
Above 10yr,Other,No defect,Asphalt roads,Darkness - lights lit,Normal,Rollover,1,1,3,Changing lane to the left,Slight Injury
2-5yr,Motorcycle,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,2,Driving carelessly,Slight Injury
5-10yr,Automobile,,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,2,Moving Backward,Slight Injury
1-2yr,Automobile,,Asphalt roads,Daylight,Normal,Collision with pedestrians,1,1,na,Moving Backward,Slight Injury
Above 10yr,Lorry,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,1,1,3,Changing lane to the right,Slight Injury
5-10yr,Automobile,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,na,No priority to vehicle,Serious Injury
2-5yr,Bus,No defect,Gravel roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,na,Driving at high speed,Serious Injury
Above 10yr,Lorry,No defect,Asphalt roads,Daylight,Raining,Collision with pedestrians,1,1,na,Driving carelessly,Slight Injury
2-5yr,Bus,No defect,Gravel roads,Daylight,Normal,Vehicle with vehicle collision,2,1,na,Changing lane to the right,Slight Injury
Above 10yr,Lorry,No defect,Asphalt roads,Daylight,Normal,Collision with pedestrians,2,1,3,Driving carelessly,Slight Injury
Above 10yr,Lorry,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,3,3,3,No distancing,Slight Injury
2-5yr,Lorry,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,3,3,3,Changing lane to the left,Slight Injury
Above 10yr,Minibus,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,3,3,na,No distancing,Slight Injury
Above 10yr,Minibus,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,3,3,2,No distancing,Slight Injury
Below 1yr,Automobile,,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,na,Getting off the vehicle improperly,Slight Injury
Above 10yr,Lorry,No defect,Asphalt roads,Daylight,Normal,Collision with roadside objects,2,1,2,Overtaking,Slight Injury
Above 10yr,Automobile,,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,na,Driving carelessly,Slight Injury
5-10yr,Automobile,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,3,Driving carelessly,Slight Injury
,Automobile,,Asphalt roads,Darkness - lights lit,Normal,Collision with roadside objects,1,1,3,Moving Backward,Serious Injury
5-10yr,Minibus,,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,3,Overturning,Slight Injury
5-10yr,Bus,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,na,Driving carelessly,Slight Injury
Below 1yr,Automobile,,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,3,Changing lane to the right,Slight Injury
5-10yr,,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,3,Changing lane to the left,Slight Injury
2-5yr,Lorry,No defect,Asphalt roads,Darkness - lights lit,Normal,Collision with pedestrians,2,1,na,No distancing,Slight Injury
2-5yr,Automobile,No defect,Asphalt roads,Darkness - lights lit,Normal,Collision with pedestrians,2,1,3,No distancing,Slight Injury
2-5yr,Lorry,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,3,No priority to vehicle,Slight Injury
2-5yr,Minibus,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,3,Moving Backward,Slight Injury
Above 10yr,Lorry,No defect,Asphalt roads,Darkness - lights lit,Normal,Collision with roadside objects,2,1,na,Moving Backward,Slight Injury
2-5yr,Other,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,3,Getting off the vehicle improperly,Slight Injury
1-2yr,Automobile,No defect,Asphalt roads,Daylight,Raining,Vehicle with vehicle collision,2,1,2,Changing lane to the left,Slight Injury
2-5yr,Automobile,No defect,Asphalt roads,Daylight,Raining,Vehicle with vehicle collision,2,1,3,Changing lane to the left,Slight Injury
1-2yr,Bus,,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,3,No priority to vehicle,Slight Injury
5-10yr,Other,No defect,Asphalt roads,Daylight,Normal,Collision with roadside objects,2,1,3,Changing lane to the right,Slight Injury
5-10yr,Lorry,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,1,1,2,Changing lane to the right,Slight Injury
2-5yr,Automobile,7,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,3,Driving carelessly,Slight Injury
Below 1yr,Bus,No defect,Asphalt roads,Daylight,Normal,Collision with roadside objects,2,1,na,Changing lane to the left,Slight Injury
,,,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,2,Changing lane to the right,Slight Injury
Above 10yr,Automobile,No defect,Asphalt roads,Darkness - lights lit,Normal,Collision with roadside objects,2,1,na,Driving carelessly,Slight Injury
1-2yr,Automobile,,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,1,1,2,Driving carelessly,Serious Injury
5-10yr,Minibus,,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,3,No distancing,Slight Injury
1-2yr,Lorry,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,3,No priority to vehicle,Slight Injury
Above 10yr,Lorry,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,2,na,No priority to vehicle,Slight Injury
Below 1yr,Lorry,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,2,na,No priority to vehicle,Slight Injury
2-5yr,Minibus,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,3,Changing lane to the left,Slight Injury
5-10yr,Lorry,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,2,Moving Backward,Slight Injury
5-10yr,Lorry,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,1,1,na,Driving carelessly,Slight Injury
1-2yr,Motorcycle,No defect,Asphalt roads,Daylight,Normal,Collision with pedestrians,1,1,3,Driving carelessly,Slight Injury
5-10yr,Lorry,No defect,Asphalt roads,Darkness - lights lit,Normal,Collision with roadside objects,2,1,3,Changing lane to the right,Slight Injury
,Ridden horse,,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,na,No priority to vehicle,Slight Injury
2-5yr,Automobile,,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,3,Changing lane to the right,Slight Injury
1-2yr,Lorry,No defect,Asphalt roads,Darkness - lights lit,Normal,Collision with roadside objects,2,1,3,Driving to the left,Slight Injury
5-10yr,Automobile,No defect,Asphalt roads,Darkness - lights lit,Raining,Vehicle with vehicle collision,3,2,na,Moving Backward,Slight Injury
2-5yr,Bus,No defect,Asphalt roads,Darkness - lights lit,Raining,Vehicle with vehicle collision,3,2,3,No priority to vehicle,Slight Injury
No Licence,Automobile,,Asphalt roads,Darkness - lights lit,Raining,Collision with pedestrians,3,2,na,No distancing,Slight Injury
Above 10yr,Automobile,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,3,Driving carelessly,Slight Injury
Above 10yr,Minibus,No defect,Asphalt roads,Daylight,Normal,Collision with pedestrians,2,1,2,Changing lane to the left,Slight Injury
5-10yr,Automobile,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,3,No priority to vehicle,Slight Injury
2-5yr,Automobile,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,3,No priority to vehicle,Slight Injury
2-5yr,Automobile,No defect,Asphalt roads,Darkness - lights lit,Raining,Collision with roadside objects,2,1,3,No distancing,Slight Injury
Below 1yr,Lorry,No defect,Asphalt roads,Darkness - lights lit,Raining,Vehicle with vehicle collision,2,1,na,Driving to the left,Slight Injury
Above 10yr,Automobile,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,1,1,3,Driving carelessly,Slight Injury
Above 10yr,Automobile,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,1,1,3,Driving carelessly,Slight Injury
2-5yr,Minibus,No defect,Asphalt roads,Daylight,Normal,Collision with pedestrians,1,1,na,Changing lane to the right,Slight Injury
2-5yr,Automobile,No defect,Asphalt roads,Darkness - lights lit,Raining,Collision with roadside objects,2,1,3,Driving carelessly,Slight Injury
Above 10yr,Automobile,No defect,Asphalt roads,Darkness - lights lit,Raining,Collision with pedestrians,2,1,3,Changing lane to the left,Slight Injury
5-10yr,Minibus,No defect,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,1,1,na,Driving carelessly,Slight Injury
Below 1yr,Automobile,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,3,Driving carelessly,Slight Injury
Below 1yr,Automobile,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,3,Driving carelessly,Slight Injury
Below 1yr,Automobile,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,na,Driving carelessly,Slight Injury
5-10yr,Lorry,No defect,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,na,No distancing,Slight Injury
5-10yr,Automobile,No defect,Asphalt roads,Darkness - lights lit,Raining,Collision with roadside objects,1,1,3,Driving carelessly,Slight Injury
5-10yr,Minibus,,Asphalt roads,Darkness - lights lit,Normal,Collision with roadside objects,1,2,3,Driving to the left,Slight Injury
5-10yr,Automobile,,Asphalt roads,Darkness - lights lit,Normal,Vehicle with vehicle collision,1,2,3,Overtaking,Slight Injury
2-5yr,Automobile,,Asphalt roads,Daylight,Normal,Vehicle with vehicle collision,2,1,3,No distancing,Serious Injury
